Agglomeration,Type_Habitat,Envergure,Montant_2001,Montant_2002,Montant_2003,Montant_2004,Montant_2005,Montant_2006,Montant_2007,Montant_2008,Montant_2009,Montant_2010,Montant_2011,Montant_2012,Montant_2013,Montant_2014,Montant_2015,Montant_2016,Montant_2017,Montant_2018,Montant_2019,Montant_2020,Montant_2021,Montant_2022,Indice_2001,Indice_2002,Indice_2003,Indice_2004,Indice_2005,Indice_2006,Indice_2007,Indice_2008,Indice_2009,Indice_2010,Indice_2011,Indice_2012,Indice_2013,Indice_2014,Indice_2015,Indice_2016,Indice_2017,Indice_2018,Indice_2019,Indice_2020,Indice_2021,Indice_2022
Tiznit,Maison sur lot économique,MT,,1.119,1.134,1.181,1.211,1.271,1.324,1.336,1.348,1.378,1.417,1.471,1.511,1.584,1.657,1.699,1.732,1.755,1.778,,,,1.823,0.0,100.0,101.3,105.5,108.2,113.5,118.3,119.4,120.4,123.1,126.6,131.4,135.0,141.5,148.1,151.8,154.7,156.8,,,
Tiznit,Maison sur lot économique,GT,,1.536,1.556,1.616,1.678,1.749,1.815,1.844,1.88,1.977,2.058,2.115,2.17,2.217,2.253,2.293,2.337,2.359,2.385,,,,2.439,0.0,100.0,101.3,105.2,109.2,113.9,118.2,120.1,122.4,128.7,134.0,137.7,141.3,144.3,146.7,149.3,152.1,153.6,,,
Souss Massa,Villa,PT,,2.815,3.032,3.297,3.501,3.613,3.6,3.784,3.748,3.72,3.838,3.952,3.954,4.103,4.136,4.253,4.408,4.495,4.562,,,,4.597,,100.0,107.3,116.5,123.6,129.1,129.1,135.6,134.8,134.1,138.4,142.5,143.0,148.4,149.7,155.8,161.6,164.7,,,
Souss Massa,Villa,MT,,5.261,5.501,5.553,5.811,6.098,6.571,6.917,7.383,7.357,7.514,7.563,7.488,7.559,7.577,7.67,7.762,7.814,7.861,,,,7.833,,100.0,104.5,105.6,110.4,116.8,125.6,131.9,140.5,140.4,143.4,144.4,143.3,144.7,145.2,148.4,150.2,151.2,,,
Souss Massa,Villa,GT,,8.189,8.674,8.581,8.839,9.124,9.44,10.142,10.46,10.012,10.167,10.178,10.622,10.731,10.703,10.75,10.888,10.925,11.01,,,,10.994,,100.0,105.6,105.1,108.4,113.8,117.9,125.9,129.7,125.0,127.0,127.2,132.5,134.3,134.6,138.0,139.8,140.3,,,
Souss Massa,Appartement standing,PT,,1.473,1.562,1.651,1.744,1.848,1.902,1.891,1.904,1.969,2.002,2.054,2.083,2.114,2.218,2.314,2.403,2.445,2.481,,,,2.521,,100.0,105.9,111.9,118.1,126.4,130.1,129.6,130.5,134.7,137.1,140.5,142.6,144.7,151.7,159.9,166.1,169.0,,,
Souss Massa,Appartement standing,MT,,2.432,2.455,2.632,2.821,2.967,2.916,2.796,2.901,2.923,3.006,3.061,3.103,3.193,3.233,3.29,3.393,3.44,3.481,,,,3.524,,100.0,101.1,108.1,115.6,123.3,121.7,117.4,121.9,123.0,126.5,128.8,130.5,134.3,136.0,140.3,144.8,146.8,,,
Souss Massa,Appartement standing,GT,,2.851,3.064,3.307,3.544,3.477,3.54,3.509,3.561,3.751,3.854,3.936,3.899,3.986,4.008,4.082,4.159,4.208,4.24,,,,4.307,,100.0,107.2,115.7,123.9,122.5,124.7,123.7,125.5,132.2,135.8,138.7,137.6,140.7,141.5,145.0,147.8,149.6,,,
Souss Massa,Appartement économique,PT,,1.072,1.059,1.077,1.053,999.0,1.039,1.069,1.097,1.142,1.195,1.288,1.331,1.369,1.411,1.42,1.426,1.456,1.488,,,,1.5,,100.0,99.1,100.9,99.4,98.0,101.9,104.9,107.8,112.2,117.4,125.9,130.8,134.7,138.9,143.9,144.9,147.9,,,
Souss Massa,Appartement économique,MT,,1.57,1.684,1.676,1.688,1.656,1.69,1.704,1.728,1.77,1.814,1.879,1.926,1.985,2.038,2.065,2.091,2.128,2.159,,,,2.156,,100.0,106.8,106.5,107.6,107.2,109.3,110.2,111.8,114.5,117.3,121.6,124.9,128.7,132.2,136.2,138.2,140.7,,,
Souss Massa,Appartement économique,GT,,1.822,1.96,2.004,2.047,2.035,2.012,2.023,2.077,2.225,2.267,2.312,2.401,2.498,2.527,2.547,2.58,2.607,2.631,,,,2.68,,100.0,107.2,109.6,111.8,112.2,111.2,111.8,114.9,123.0,125.3,127.9,132.9,138.4,140.1,143.0,144.8,146.4,,,
Souss Massa,Maison sur lot économique,PT,,1.029,1.013,953.0,950.0,909.0,913.0,970.0,1.028,1.096,1.185,1.265,1.287,1.308,1.353,1.356,1.36,1.377,1.4,,,,1.404,,100.0,98.9,94.2,94.5,93.2,94.6,100.1,105.4,111.8,120.1,127.9,130.5,132.7,137.3,140.5,141.1,143.1,,,
Souss Massa,Maison sur lot économique,MT,,1.419,1.404,1.411,1.402,1.343,1.357,1.363,1.377,1.432,1.477,1.535,1.571,1.665,1.735,1.754,1.78,1.801,1.829,,,,1.842,,100.0,99.4,100.7,100.5,99.1,100.4,101.0,102.1,106.1,109.4,113.7,116.4,123.2,128.5,132.5,134.5,136.1,,,
Souss Massa,Maison sur lot économique,GT,,1.996,1.974,1.845,1.741,1.756,1.822,1.853,1.912,2.049,2.139,2.198,2.269,2.283,2.321,2.342,2.362,2.384,2.412,,,,2.451,,100.0,99.4,94.2,90.2,93.3,97.0,98.8,101.8,109.0,113.8,117.0,120.6,121.7,123.7,127.4,128.7,129.9,,,
