Agglomeration,Type_Habitat,Envergure,Montant_2001,Montant_2002,Montant_2003,Montant_2004,Montant_2005,Montant_2006,Montant_2007,Montant_2008,Montant_2009,Montant_2010,Montant_2011,Montant_2012,Montant_2013,Montant_2014,Montant_2015,Montant_2016,Montant_2017,Montant_2018,Montant_2019,Montant_2020,Montant_2021,Montant_2022,Indice_2001,Indice_2002,Indice_2003,Indice_2004,Indice_2005,Indice_2006,Indice_2007,Indice_2008,Indice_2009,Indice_2010,Indice_2011,Indice_2012,Indice_2013,Indice_2014,Indice_2015,Indice_2016,Indice_2017,Indice_2018,Indice_2019,Indice_2020,Indice_2021,Indice_2022
Berrechid,Villa,GT,,5.647,6.068,6.463,7.011,7.435,8.026,8.743,9.577,10.347,10.86,11.399,11.919,12.078,12.423,12.736,12.877,12.947,13.597,13.786,13.62,13.723,13.918,,100.0,107.5,114.4,124.1,131.7,142.1,154.8,169.6,183.2,192.3,201.9,211.1,213.9,220.0,225.5,228.0,229.3,240.8,244.1,241.2
Berrechid,Appartement standing,PT,,2.018,2.106,2.167,2.244,2.312,2.408,2.549,2.692,2.884,2.975,3.047,3.171,3.315,3.398,3.497,3.624,3.656,3.705,3.775,3.713,3.801,3.932,,100.0,104.4,107.4,111.2,114.6,119.3,126.4,133.4,143.0,147.5,151.0,157.2,164.3,168.4,173.3,179.6,181.2,183.6,187.1,184.0
Berrechid,Appartement standing,MT,,2.628,2.708,2.757,2.842,2.896,3.033,3.144,3.215,3.407,3.588,3.732,3.914,4.064,4.136,4.24,4.316,4.4,4.49,4.565,4.482,4.555,4.665,,100.0,103.0,104.9,108.1,110.2,115.4,119.6,122.3,129.6,136.5,142.0,148.9,154.6,157.4,161.3,164.2,167.4,170.8,173.7,170.5
Berrechid,Appartement standing,GT,,3.348,3.486,3.691,3.804,4.022,4.278,4.529,4.8,5.022,5.157,5.282,5.581,5.818,5.913,6.095,6.159,6.253,6.333,6.414,6.347,6.379,6.46,,100.0,104.1,110.2,113.6,120.1,127.8,135.3,143.4,150.0,154.0,157.8,166.7,173.8,176.6,182.0,184.0,186.7,189.2,191.6,189.6
Berrechid,Appartement économique,PT,,750.0,789.0,831.0,879.0,929.0,1.008,1.051,1.091,1.168,1.255,1.319,1.363,1.414,1.45,1.464,1.487,1.504,1.579,1.645,1.619,1.7,1.806,,100.0,105.2,110.8,117.2,123.8,134.4,140.2,145.4,155.7,167.3,175.9,181.7,188.5,193.3,195.2,198.2,200.5,210.5,219.3,215.9
Berrechid,Appartement économique,MT,,1.326,1.392,1.433,1.468,1.542,1.584,1.617,1.694,1.805,1.906,1.997,2.029,2.081,2.123,2.159,2.205,2.25,2.292,2.331,2.285,2.349,2.449,,100.0,104.9,108.0,110.7,116.3,119.4,121.9,127.7,136.1,143.8,150.6,153.0,156.9,160.1,162.8,166.3,169.6,172.8,175.8,172.3
Berrechid,Appartement économique,GT,,1.997,2.087,2.166,2.227,2.291,2.361,2.45,2.489,2.533,2.608,2.663,2.724,2.769,2.785,2.798,2.815,2.834,2.919,2.967,2.968,3.005,3.077,,100.0,104.5,108.5,111.5,114.7,118.2,122.7,124.6,126.8,130.6,133.4,136.4,138.6,139.4,140.1,140.9,141.9,146.1,148.6,148.6
Berrechid,Maison sur lot économique,PT,,940.0,969.0,994.0,1.027,1.049,1.078,1.122,1.166,1.218,1.277,1.361,1.415,1.45,1.477,1.528,1.555,1.577,1.662,1.722,1.698,1.754,1.844,,100.0,103.1,105.8,109.3,111.6,114.7,119.5,124.1,129.6,135.9,144.9,150.6,154.3,157.2,162.6,165.5,167.9,176.9,183.2,180.7
Berrechid,Maison sur lot économique,MT,,1.283,1.342,1.389,1.443,1.513,1.571,1.622,1.689,1.757,1.813,1.862,1.889,1.921,1.948,1.959,1.995,2.043,2.157,2.193,2.14,2.224,2.306,,100.0,104.5,108.2,112.5,117.9,122.4,126.4,131.6,136.9,141.3,145.1,147.2,149.7,151.8,152.7,155.5,159.2,168.1,170.9,166.8
Berrechid,Maison sur lot économique,GT,,1.916,1.979,2.036,2.094,2.143,2.174,2.263,2.368,2.46,2.521,2.58,2.67,2.737,2.758,2.793,2.817,2.847,2.906,2.962,2.894,2.928,2.996,,100.0,103.3,106.3,109.3,111.9,113.5,118.1,123.6,128.4,131.6,134.7,139.4,142.9,144.0,145.8,147.0,148.6,151.7,154.6,151.0
Settat,Villa,PT,,2.832,2.96,3.068,3.17,3.283,3.431,3.55,3.708,3.891,4.078,4.262,4.451,4.652,4.851,5.045,5.174,5.239,5.459,5.544,5.448,5.519,5.64,,100.0,104.5,108.3,111.9,115.9,121.1,125.4,130.9,137.4,144.0,150.5,157.2,164.2,171.3,178.1,182.7,185.0,192.8,195.8,192.4
Settat,Villa,MT,,3.983,4.172,4.356,4.576,4.809,5.063,5.379,5.696,5.98,6.265,6.568,6.894,7.196,7.499,7.79,8.067,8.109,8.273,8.386,8.305,8.372,8.471,,100.0,104.8,109.4,114.9,120.8,127.1,135.1,143.0,150.2,157.3,164.9,173.1,180.7,188.3,195.6,202.6,203.6,207.7,210.6,208.5
Settat,Villa,GT,,5.574,5.913,6.271,6.62,6.989,7.407,7.879,8.358,8.932,9.523,9.992,10.406,10.839,11.21,11.67,11.987,11.985,12.246,12.388,12.15,12.22,12.307,,100.0,106.1,112.5,118.8,125.4,132.9,141.4,150.0,160.3,170.9,179.3,186.7,194.5,201.1,209.4,215.1,215.0,219.7,222.2,218.0
Settat,Appartement standing,PT,,2.035,2.1,2.175,2.264,2.326,2.411,2.506,2.605,2.683,2.779,2.882,2.993,3.123,3.242,3.353,3.442,3.456,3.671,3.717,3.665,3.763,3.878,,100.0,103.2,106.9,111.3,114.3,118.5,123.2,128.0,131.8,136.6,141.6,147.1,153.4,159.3,164.8,169.1,169.8,180.4,182.6,180.1
Settat,Appartement standing,MT,,2.575,2.669,2.765,2.845,2.924,3.0,3.106,3.207,3.312,3.405,3.504,3.655,3.764,3.877,3.99,4.093,4.15,4.271,4.318,4.318,4.442,4.565,,100.0,103.6,107.4,110.5,113.5,116.5,120.6,124.6,128.6,132.2,136.1,142.0,146.2,150.6,154.9,159.0,161.2,165.9,167.7,167.7
Settat,Appartement standing,GT,,3.459,3.585,3.717,3.865,3.971,4.075,4.24,4.382,4.543,4.71,4.887,5.078,5.233,5.449,5.62,5.736,5.799,5.982,6.104,6.07,6.144,6.195,,100.0,103.6,107.5,111.7,114.8,117.8,122.6,126.7,131.3,136.1,141.3,146.8,151.3,157.5,162.5,165.8,167.6,172.9,176.4,175.5
Settat,Appartement économique,PT,,794.0,828.0,866.0,902.0,934.0,977.0,1.025,1.079,1.132,1.181,1.239,1.276,1.319,1.368,1.406,1.451,1.464,1.516,1.6,1.591,1.622,1.716,,100.0,104.4,109.1,113.6,117.6,123.1,129.1,136.0,142.7,148.7,156.1,160.8,166.2,172.4,177.1,182.8,184.4,191.0,201.5,200.4
Settat,Appartement économique,MT,,1.257,1.293,1.338,1.373,1.419,1.469,1.51,1.564,1.619,1.688,1.75,1.813,1.862,1.906,1.925,1.963,1.998,2.044,2.093,2.084,2.105,2.173,,100.0,102.9,106.4,109.3,112.9,116.9,120.2,124.5,128.8,134.3,139.2,144.3,148.2,151.7,153.2,156.2,159.0,162.6,166.6,165.8
Settat,Appartement économique,GT,,1.941,1.987,2.058,2.12,2.175,2.217,2.273,2.319,2.372,2.418,2.462,2.474,2.503,2.542,2.57,2.616,2.618,2.692,2.732,2.682,2.709,2.748,,100.0,102.4,106.0,109.2,112.0,114.2,117.1,119.5,122.2,124.6,126.8,127.5,129.0,131.0,132.4,134.8,134.9,138.7,140.8,138.2
Settat,Maison sur lot économique,PT,,874.0,904.0,934.0,962.0,986.0,1.013,1.045,1.071,1.111,1.153,1.204,1.256,1.308,1.361,1.385,1.411,1.421,1.456,1.51,1.51,1.577,1.643,,100.0,103.5,106.8,110.1,112.8,115.9,119.6,122.6,127.2,132.0,137.7,143.7,149.6,155.8,158.5,161.4,162.6,166.6,172.8,172.8
Settat,Maison sur lot économique,MT,,1.201,1.237,1.275,1.312,1.355,1.394,1.44,1.483,1.552,1.605,1.661,1.727,1.774,1.836,1.865,1.909,1.952,1.979,2.028,2.019,2.053,2.128,,100.0,103.1,106.2,109.3,112.9,116.1,119.9,123.6,129.3,133.7,138.4,143.9,147.8,153.0,155.4,159.0,162.6,164.9,168.9,168.2
Settat,Maison sur lot économique,GT,,1.728,1.771,1.812,1.88,1.947,1.989,2.06,2.108,2.147,2.171,2.221,2.268,2.341,2.402,2.429,2.449,2.466,2.497,2.541,2.56,2.605,2.657,,100.0,102.5,104.9,108.8,112.7,115.1,119.2,122.0,124.2,125.6,128.6,131.2,135.5,139.0,140.6,141.7,142.7,144.5,147.1,148.2
El Jadida,Villa,PT,,2.894,3.073,3.298,3.539,3.654,3.768,3.94,4.225,4.533,4.763,4.908,5.143,5.152,5.274,5.306,5.377,5.482,5.553,5.609,5.609,5.671,5.867,,100.0,106.2,114.0,122.3,126.3,130.2,136.2,146.0,156.7,164.6,169.6,177.7,178.1,182.3,183.4,185.8,189.4,191.9,193.9,193.9
El Jadida,Villa,MT,,3.774,3.839,4.004,4.262,4.597,4.854,5.183,5.669,6.13,6.478,6.895,7.27,7.55,7.743,7.8,7.875,8.004,8.108,8.202,7.986,8.067,8.205,,100.0,101.7,106.1,112.9,121.8,128.6,137.3,150.2,162.4,171.6,182.7,192.6,200.0,205.2,206.7,208.7,212.1,214.8,217.3,211.6
El Jadida,Villa,GT,,5.072,5.447,5.797,6.284,6.66,7.183,7.819,8.56,9.241,9.629,10.1,10.484,10.548,10.796,10.842,10.927,11.026,11.152,11.298,11.248,11.368,11.538,,100.0,107.4,114.3,123.9,131.3,141.6,154.2,168.8,182.2,189.8,199.1,206.7,208.0,212.8,213.7,215.4,217.4,219.9,222.7,221.8
El Jadida,Appartement standing,PT,,2.095,2.182,2.24,2.32,2.387,2.45,2.516,2.6,2.726,2.797,2.836,2.838,2.803,2.852,2.873,2.937,2.985,3.034,3.095,3.006,3.065,3.18,,100.0,104.2,106.9,110.7,113.9,117.0,120.1,124.1,130.1,133.5,135.4,135.5,133.8,136.1,137.2,140.2,142.5,144.8,147.7,143.5
El Jadida,Appartement standing,MT,,2.589,2.668,2.718,2.802,2.857,2.889,2.96,3.047,3.172,3.255,3.387,3.383,3.394,3.456,3.484,3.536,3.604,3.708,3.744,3.743,3.853,4.007,,100.0,103.1,105.0,108.2,110.4,111.6,114.3,117.7,122.5,125.8,130.8,130.7,131.1,133.5,134.6,136.6,139.2,143.2,144.6,144.6
El Jadida,Appartement standing,GT,,3.383,3.538,3.828,3.94,4.165,4.429,4.687,4.837,5.008,5.069,5.19,5.171,5.119,5.184,5.206,5.24,5.302,5.497,5.55,5.542,5.625,5.752,,100.0,104.6,113.1,116.5,123.1,130.9,138.5,143.0,148.0,149.8,153.4,152.8,151.3,153.2,153.9,154.9,156.7,162.5,164.1,163.8
El Jadida,Appartement économique,PT,,848.0,887.0,927.0,974.0,1.02,1.076,1.118,1.155,1.201,1.247,1.296,1.364,1.417,1.451,1.482,1.501,1.527,1.553,1.605,1.552,1.612,1.713,,100.0,104.6,109.4,114.9,120.3,126.9,131.9,136.2,141.7,147.1,152.9,160.9,167.2,171.2,174.9,177.0,180.2,183.2,189.4,183.1
El Jadida,Appartement économique,MT,,1.239,1.283,1.299,1.342,1.405,1.439,1.455,1.53,1.631,1.718,1.796,1.825,1.872,1.909,1.937,1.973,2.011,2.056,2.115,2.075,2.142,2.22,,100.0,103.5,104.8,108.3,113.4,116.1,117.5,123.5,131.6,138.7,144.9,147.3,151.1,154.1,156.3,159.2,162.3,165.9,170.7,167.5
El Jadida,Appartement économique,GT,,1.588,1.655,1.734,1.802,1.889,1.994,2.091,2.185,2.287,2.363,2.41,2.459,2.511,2.547,2.585,2.615,2.643,2.71,2.752,2.737,2.771,2.813,,100.0,104.3,109.2,113.5,119.0,125.6,131.7,137.6,144.0,148.8,151.8,154.9,158.1,160.4,162.8,164.7,166.5,170.7,173.3,172.4
El Jadida,Maison sur lot économique,PT,,939.0,965.0,1.008,1.044,1.074,1.099,1.128,1.157,1.206,1.257,1.303,1.344,1.38,1.403,1.431,1.456,1.484,1.509,1.568,1.566,1.625,1.666,,100.0,102.8,107.4,111.3,114.4,117.1,120.2,123.2,128.5,133.9,138.8,143.2,147.0,149.5,152.4,155.1,158.1,160.8,167.0,166.8
El Jadida,Maison sur lot économique,MT,,1.138,1.188,1.233,1.29,1.373,1.43,1.476,1.553,1.61,1.677,1.755,1.808,1.844,1.87,1.891,1.9,1.935,1.996,2.063,2.014,2.079,2.185,,100.0,104.4,108.4,113.4,120.6,125.6,129.7,136.5,141.5,147.4,154.2,158.9,162.1,164.4,166.2,167.0,170.1,175.5,181.3,177.0
El Jadida,Maison sur lot économique,GT,,1.584,1.644,1.701,1.776,1.819,1.843,1.916,2.006,2.152,2.246,2.326,2.377,2.444,2.47,2.486,2.515,2.535,2.634,2.678,2.677,2.74,2.788,,100.0,103.7,107.3,112.1,114.8,116.3,120.9,126.6,135.8,141.7,146.8,150.0,154.3,155.9,156.9,158.7,160.0,166.2,169.0,168.9
Sidi Bennour,Villa,PT,,1.436,1.536,1.66,1.795,1.866,1.938,2.041,2.204,2.381,2.519,2.614,2.757,2.781,2.865,2.902,2.961,3.037,3.161,3.258,3.215,3.277,3.377,,100.0,107.0,115.6,125.0,130.0,135.0,142.1,153.5,165.8,175.4,182.0,192.0,193.7,199.6,202.1,206.2,211.5,220.2,226.9,223.9
Sidi Bennour,Villa,MT,,2.134,2.179,2.281,2.437,2.639,2.797,2.997,3.29,3.57,3.786,4.045,4.28,4.461,4.592,4.641,4.702,4.798,4.984,5.122,5.081,5.175,5.3,,100.0,102.1,106.9,114.2,123.6,131.0,140.4,154.1,167.3,177.4,189.5,200.5,209.0,215.1,217.5,220.3,224.8,233.5,240.0,238.1
Sidi Bennour,Villa,GT,,2.665,2.872,3.068,3.337,3.55,3.843,4.198,4.612,4.997,5.225,5.499,5.729,5.784,5.94,5.986,6.054,6.13,6.319,6.443,6.391,6.405,6.393,,100.0,107.8,115.1,125.2,133.2,144.2,157.5,173.1,187.5,196.1,206.4,215.0,217.0,222.9,224.6,227.2,230.0,237.1,241.8,239.8
Sidi Bennour,Appartement standing,PT,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sidi Bennour,Appartement standing,MT,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sidi Bennour,Appartement standing,GT,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sidi Bennour,Appartement économique,PT,,428.0,454.0,480.0,511.0,542.0,578.0,608.0,635.0,668.0,702.0,738.0,785.0,825.0,854.0,882.0,903.0,928.0,1.007,1.086,1.085,1.107,1.159,,100.0,105.9,112.1,119.2,126.4,135.0,142.0,148.3,156.1,163.9,172.3,183.4,192.7,199.4,206.0,210.7,216.7,235.1,253.4,253.3
Sidi Bennour,Appartement économique,MT,,614.0,652.0,677.0,715.0,769.0,805.0,833.0,896.0,972.0,1.05,1.121,1.162,1.216,1.265,1.308,1.357,1.41,1.449,1.546,1.543,1.611,1.684,,100.0,106.2,110.3,116.4,125.2,131.1,135.7,145.9,158.2,171.0,182.4,189.2,198.0,205.9,212.9,221.0,229.5,235.9,251.8,251.2
Sidi Bennour,Appartement économique,GT,,800.0,853.0,915.0,972.0,1.041,1.123,1.202,1.282,1.369,1.442,1.5,1.56,1.622,1.676,1.732,1.782,1.834,1.875,1.962,1.919,1.945,1.962,,100.0,106.7,114.4,121.5,130.2,140.4,150.3,160.3,171.2,180.4,187.5,195.0,202.9,209.6,216.5,222.8,229.3,234.5,245.3,240.0
Sidi Bennour,Maison sur lot économique,PT,,461.0,484.0,517.0,547.0,575.0,600.0,628.0,657.0,699.0,742.0,783.0,823.0,860.0,890.0,923.0,956.0,991.0,1.051,1.13,1.145,1.195,1.237,,100.0,105.1,112.2,118.8,124.7,130.2,136.4,142.7,151.6,161.0,170.1,178.7,186.7,193.2,200.4,207.5,215.0,228.2,245.3,248.6
Sidi Bennour,Maison sur lot économique,MT,,650.0,689.0,727.0,772.0,835.0,882.0,925.0,987.0,1.039,1.097,1.165,1.217,1.258,1.293,1.325,1.349,1.392,1.451,1.542,1.516,1.546,1.618,,100.0,106.1,111.9,118.9,128.5,135.9,142.4,152.0,159.9,168.9,179.3,187.3,193.7,199.1,204.0,207.7,214.3,223.4,237.3,233.4
Sidi Bennour,Maison sur lot économique,GT,,822.0,869.0,917.0,976.0,1.018,1.051,1.112,1.185,1.294,1.373,1.446,1.502,1.57,1.612,1.648,1.693,1.732,1.781,1.879,1.848,1.866,1.89,,100.0,105.8,111.6,118.7,123.9,127.9,135.4,144.2,157.5,167.1,176.0,182.9,191.1,196.2,200.6,206.1,210.9,216.8,228.7,225.0
